artist,album_title,year,label,thumb,release_url,track_count,tracklist
Various,April 2005 Part 3,2005,Moment Grupa,https://i.discogs.com/FxF5xW1Uty2WyoJqGvOx71yryxiiaf2O1_lzjyxylZs/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ2OTg5/Ny0xNTgyMDUxMzMy/LTkxNDMuanBlZw.jpeg,https://api.discogs.com/releases/469897,16,1: Intro 2: U ciebie w mieście 2 3: Tracisz grunt 4: Siedem dni 5: Żyje... 2 6: Krótki kawałek o wydawaniu 7: Why didn't you 8: Organ flava (b-boy track) 9: U ciebie w mieście 2 (waco remix) 10: Tracisz grunt (dezmond remix) 11: Siedem dni (romek remix) 12: Żyje... 2 (szczur remix) 13: Break it (b-boy track) 14: U ciebie w mieście 2 (dj seb remix) 15: Outro Video: U ciebie w mieście 2
Various,25 Avenue Le Bar Plaza Athenee Paris,2006,S.P. Records,https://i.discogs.com/jfg35HUYt7M2y6JojbLgbjW__lCNPIS1SDD6Ut7EgVg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMxMTU5/OTktMTcwNzA0MDk0/NC0zNDI0LmpwZWc.jpeg,https://api.discogs.com/releases/3115999,12,1: Intro 2: U mnie pod blokiem 3: Nie jest źle 4: Sprawdź to 5: Dam ci ognia 6: Patent 7: Tutaj mieszkam 8: Kiedy piszę 9: Babilon 10: Muzyka 11: Dr szmata pan hajs 12: Sprawdź to (remix)
Młody PSZ & Duban,Dwa Stany cz.1,2013,Nielegal,https://i.discogs.com/s4ultw8hoASVHKa2HKhvCmlNbRnLpiQGtOt4KjV3NsQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1ODYx/MjA4LTE1OTkxNDk4/OTYtNTU2MS5wbmc.jpeg,https://api.discogs.com/releases/15861208,14,1: Intro 2: Ucieczka 3: Mój groove 4: Pulsujący rytm 5: We make it raw 6: Głuchoniemy - niewidomy 7: From poland to uk 8: Stworzyliśmy potwora 9: 25th century 10: Każdy i nikt 11: Kolokos cypher 12: Questions 13: Dusty vibez !! 14: Outro
VNM,Klaud N9jn,2015,Nielegal,https://i.discogs.com/9XKFyc0Q4jmQB-t10XKfj7tI0ZKvcLdtFJSM23zyF_s/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTk1NzQz/ODktMTQ4MzAwNDI3/My04NjUxLmpwZWc.jpeg,https://api.discogs.com/releases/9574389,13,"1: Intro 2: Uciekaj w stronę drzew 3: Wścieklizna 4: Npe 5: Wstałem 6: Inri 7: Clonazepamum 8: 440 9: Ubi lex ibi poena (skit) 10: Wszyscy prawdziwi chcą mnie zajebać 11: Vir 2sn 12: Wymazany 13: ...a mówili, że nie dożyję zimy..."
Stasio,Rozbujnik,2000,"Camey Studio, Terror Muzik, www.vegart.pl",https://i.discogs.com/b1llo8EkvfXLyTELfu9xU5c9SLEYBP-gDlKna2aR88s/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzMjE0/MjA4LTE1NTAwNzIy/MDMtMTM3MC5qcGVn.jpeg,https://api.discogs.com/releases/13214208,17,1: Intro 2: Ucze się na błędach 3: Historia z sąsiedztwa 4: Skit1 5: 5 minut 6: Tysiące wspomnień 7: Skit2 8: Optymista pesymista 9: Kontrast 10: To są nasze dni 11: Skit3 12: Lawstory 13: Znowu się spóźniłem 14: Dwulicowi ludzie 15: Skit4 16: Kto przy mikrofonie? 17: Niosę światło 2
Various,To Jest Płyta Radia Bis. Bardzo Inna Selekcja,2007,"Fonografika, Fonografika, Fonografika, www.megaus.pl, Megaus",https://i.discogs.com/Dn8U3b_K0hq1tmgkHodWT6r2thbc_isovTcQAj3ZbsU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzMTQw/MTIzLTE1NDg3Njgx/OTctNTA1Ni5qcGVn.jpeg,https://api.discogs.com/releases/13140123,17,1: Intro 2: Ucze się na błędach 3: Historia z sąsiedztwa 4: Skit1 5: 5 minut 6: Tysiące wspomnień 7: Skit2 8: Optymista pesymista 9: Kontrast 10: To są nasze dni 11: Skit3 12: Lawstory 13: Znowu się spóźniłem 14: Dwulicowi ludzie 15: Skit4 16: Kto przy mikrofonie? 17: Niosę światło 2
Maxim,Hell's Kitchen,2000,"Gigant Records, Bohema, Gigant Records, Bohema, KOCH International Poland Sp. z o.o., Megaus, www.megaus.com.pl",https://i.discogs.com/w0U3WDlmCK5t50c2-ZSo4_MdKcKdi-TADBOFnkH0z8Y/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ5OTg2/NjUtMTM4MTc0NDQ4/Mi01MzgyLmpwZWc.jpeg,https://api.discogs.com/releases/4998665,12,"1: Intro 2: Ufo 3: Kryminalne tango 4: Eee... zastanawiam się 5: Psycho style 6: Palosolo 7: Polska 8: Dalsza fraza 9: Nie ma dźwięku, fonii? 10: Śliczna jak barbie 11: Kupa rymówek 12: Bajki"
O.S.T.R. & Marco Polo,Kartagina (Special Edition),2013,Szpadyzor Records,https://i.discogs.com/VtPqsR5TYNTtXS5tAsyUIy1Ww6YYXxYlKOb1aw5Xqcw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ5Mjcz/ODMtMTM3OTY3NTg4/OC01MjI0LmpwZWc.jpeg,https://api.discogs.com/releases/4927383,15,1: Intro 2: Uliczny folwark 3: Rap fucha 4: Nim zamkną drzwi 5: 23 zasady 6: P.o.l.s.k.a. 7: Lubimy robić... 8: Gen championa 9: Przejmujemy twój teren 10: Ostatni dzień w raju 11: Stopwars 12: Mieszkańcy bloków 13: Jestem jak (exclusive from łykendówka) 14: To wszystko na co mnie stać 15: Uliczny folwark (akustycznie)
Various,Eska Lato 2007,2007,FirmaJP,https://i.discogs.com/ZEX25o-Ikywls0EWeRyzIFn6T6h9rOufa6yX7r94piE/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIzMTEz/NjktMTU4NzYzNzU5/Mi01NzcyLmpwZWc.jpeg,https://api.discogs.com/releases/2311369,20,1: Intro 2: Umysł bogacza 3: Krak 4: Tego nie było 5: Uliczna barykada 6: Nabrudziłeś? 7: Jp 8: Zważ 9: Świry 10: Na 100% 11: Mocne uderzenie 12: Czemu to robisz? 13: Kto twym bogiem? 14: Unc 1 (uważaj na cwaniaka 1) 15: Unc 2 (uważaj na cwaniaka 2) 16: Dziwne 17: Krak (remix) 18: Outro 19: Kto twym bogiem? (remix) 20: Uliczna barykada (remix)
Various,September 2006 Part 5,2006,"Asfalt Records, EMI, EMI, Asfalt Records, Asfalt Records, Tabasko Nagrania, Tabasko Nagrania",https://i.discogs.com/8bhfeQQQCi1fJTOUbZ73mJ_hAIJIlHtUla46sE7h_Po/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTY3MDE1/MS0xNTc4OTA1NTA0/LTg0OTkuanBlZw.jpeg,https://api.discogs.com/releases/670151,22,1: Intro 2: Uwolnij to w sobie 3: Klub 4: Biegnij 5: Mówię co widzę 6: Złość 7: Rugby 8: O robieniu bitów 9: Otwieram drzwii 10: Milion euro 11: Wydaj mnie 12: Opowieść 13: Kioskowy skit 14: Polskie komedie 15: ... (zapomniałem tytułu) 16: Więcej decybeli by zagłuszyć... 17: Prl kontrast 18: Co się u nas dzieje 19: Perfect city 20: Czy warto 21: Jedna chwila 22: Ku krytyce
Various,March 2006 Part 7,2006,"Asfalt Records, EMI, EMI, Asfalt Records, Asfalt Records, Tabasko Nagrania, Tabasko Nagrania",https://i.discogs.com/DrlShLL4_hvilHPr0xvKuH6ET_gxvX21Od4mnrkwlIM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE5MDgw/MzQzLTE2MjMyNjQ2/ODMtMTU0MS5wbmc.jpeg,https://api.discogs.com/releases/19080343,22,1: Intro 2: Uwolnij to w sobie 3: Klub 4: Biegnij 5: Mówię co widzę 6: Złość 7: Rugby 8: O robieniu bitów 9: Otwieram drzwii 10: Milion euro 11: Wydaj mnie 12: Opowieść 13: Kioskowy skit 14: Polskie komedie 15: ... (zapomniałem tytułu) 16: Więcej decybeli by zagłuszyć... 17: Prl kontrast 18: Co się u nas dzieje 19: Perfect city 20: Czy warto 21: Jedna chwila 22: Ku krytyce
Pono,Hołd,2002,Vatos Locos Entertainment,https://i.discogs.com/QCO0Nfo0Fr81Nay1iBSgihfk_rlDZ2WnTghSLlHt35c/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0MDM5/ODMwLTE1Nzg3NDE4/OTEtNzU2OC5wbmc.jpeg,https://api.discogs.com/releases/14039830,24,"1: Intro 2: V 3: Po pierwsze 4: Cała polska w temacie 5: Jednaściecha 6: Vatos locos klan 7: Pocałuj mnie w dupę! 8: Nie dla was, leszcze!!! 9: Ty kurwo, frajerze!!! 10: Czarna lista 11: Dwieściechy 12: Mój własny raj 13: Dzieci gorszego boga 14: Trzyściechy 15: Konfident 16: W imię zasad 17: Jest git!!! 18: Za texty... 19: Zero ściemy 20: Ile kosztujesz ? 21: Nowy jork płonie 22: Ja też cię kocham ! 23: Twój własny raj 24: Czteryściechy"
Papa Musta,Goryl Z Żelaza,2014,100jedenaście,https://i.discogs.com/bCnfeQYP6ukQR-7prA82sEoUdEdMwcZYyXo4soiUFPc/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTYyMzUx/NzItMTU5NzY4NDg4/My04NDE4LmpwZWc.jpeg,https://api.discogs.com/releases/6235172,16,"1: Intro 2: V.e.t.o. vraca 3: Uwaga pomysł! 4: Miasto zepsute do szpiku kości 5: Sezon pełen pokus 6: Ballada o... 7: Ja to mam szczęście 8: Takie czasy 9: Widziałbym się tam 10: Co to był za dzień 11: Mam ochotę na chwileczkę zapomnienia 12: Sądy, urzędy... 13: Jestem kim byłem 14: Kamyk zielony 2 15: Kocha, nie poczeka 16: Marzy mi się świat..."
Eminem,Cleanin' Out My Closet,2001,"BMG, Prosto",https://i.discogs.com/baXa0OcfkeGfiEuOelFyS4-jei_pcpE_KOURD_ko15k/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM0MTQw/MS0xNTc3OTU5ODcz/LTQ5NjkuanBlZw.jpeg,https://api.discogs.com/releases/341401,16,1: Intro 2: W imię czego? 3: Graffiti 4: Wskaż co chcesz 5: Beztrosko? 6: Prawdziwe wartości 7: Determinacja 8: Póki co 9: Czas dokonać wyboru 10: Skit jf 11: Niezliczona ilość dni 12: Tak to wygląda 13: Jeden strzał 14: Ukryte zwierzę 15: Przyjdź na chwilę 16: Outro
Tuelv,Dreamlight,2021,"Sony Music, Prosto",https://i.discogs.com/5lkSQCou2LJO9gKHQZ36R8QtZaz5RP1OAthtUUqATUY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE5MzE3/NzAwLTE2MjQ5NzQy/MDEtNjE3NC5qcGVn.jpeg,https://api.discogs.com/releases/19317700,16,1: Intro 2: W imię czego? 3: Graffiti 4: Wskaż co chcesz 5: Beztrosko? 6: Prawdziwe wartości 7: Determinacja 8: Póki co 9: Czas dokonać wyboru 10: Skit jf 11: Niezliczona ilość dni 12: Tak to wygląda 13: Jeden strzał 14: Ukryte zwierzę 15: Przyjdź na chwilę 16: Outro
Various,August 2006 Part 4,2006,"Prosto, Fonografika",https://i.discogs.com/Cs13BkrO8egW-qmnI8uX8jJuFRjSDN5TCiSYU5P8V-4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIxMDUy/MzUtMTU4MTA3NTUx/Ni03NTYyLmpwZWc.jpeg,https://api.discogs.com/releases/2105235,21,"1: Intro 2: W kręgu 3: Klatka nr 8 4: Radio skit 5: Liryka chodnika 6: O tym mowa 7: Południowa praga 8: Nocne marki 9: Czarno na białym 10: Osiedlowy tajniak skit 11: Medycyna naturalna 12: Prl 13: Cynio, buzia, pupa, nóżka... 14: Rówieśnicy 15: To jest ten rap 16: Podwórko 17: Bez komentarza skit 18: Otwórz swe oczy 19: Judasz 20: Ślepy zaułek 21: Outro"
Kuba Knap,Ludzie Mówią Różne Rzeczy,2014,Unhuman Familia,https://i.discogs.com/_IusXQW1evgvenhKYsxweJ6OJOpSEjv9uHFKcw_AiCA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTgxNjk0/NjQtMTQ1NjQzOTQ5/Mi0xMzE5LmpwZWc.jpeg,https://api.discogs.com/releases/8169464,15,"1: Intro 2: W samo południe 3: Wielka moc 4: Dziki 061 5: Gringo 6: Marry i molly 7: Materializm 8: Te bloki nucą 9: Najebany to do chaty 10: Saloon 11: Na wypasie 12: Dobry, zły, brzydki... 13: Kierunek zachód 14: Zbyt wiele 15: Outro"
Various,CD Club Promo Only May 2010 Part 3,2010,"Underground Renoma Records, One2Pablo",https://i.discogs.com/q1k_-ba4ZgXFT8r0dWLWc_4GgpR-wgbV8Cuy_dBhNPs/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIzMjgx/NDktMTM4NzcwNzY1/MS05ODI5LmpwZWc.jpeg,https://api.discogs.com/releases/2328149,17,1: Intro 2: W toku 3: Na początku... 4: Ostatni raz 5: Wiem że warto 6: Andromeda 7: Gotowy na wszystko 8: Zróbmy to w tydzień 9: Mamy tu plany 10: Toast 11: Nie mam w nawyku 2 12: Backstage 13: Pokolenie 14: Co nas dzieli 15: Między tym a tym 16: Outro 17: Południe reprezent
"Rychu Peja Solo, DJ Zel",DDA,2015,ChilliBox Records,https://i.discogs.com/xI-FkAs5F_Xk4TpS7oKPILfWlit8m_qlWKdk9QEHfXQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTgzMDQ1/NzUtMTQ1OTAwMDM3/My03Mjk4LmpwZWc.jpeg,https://api.discogs.com/releases/8304575,17,1: Intro 2: Wejście smoka 3: Blues brothers 4: Czas serferów 5: Nagi instynkt 6: Chłopaki nie płaczą 7: Człowiek z żelaza 8: Szklana pułapka 9: Jestem legendą 10: Waleczne serce 11: Rrrr 12: Pasja 13: 60 sekund 14: Sami swoi 15: Droga bez powrotu 16: Friday 17: Outro
Dj Sad Man,Kielce Się Smucom,2010,Unhuman,https://i.discogs.com/1aot6fN9rzd165SbhpyT3-H1wTGgZ8G7JUQqYqrF6A0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI2MzM4/ODItMTU2MjY1NTEz/My00NzAyLmpwZWc.jpeg,https://api.discogs.com/releases/2633882,4,1: Intro 2: Wersy 3: Ludzie 4: Hip hop
Various,CD Club Promo Only 2/2012,2012,"Palmy Iz Da Army, Palmy Nagrania",https://i.discogs.com/LU16to-VLxyfqFInJFtRM7DroFf7HgRAJl-IBEhHQ1I/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTgxNzA3/ODktMTQ1NjQ3ODQz/Mi02NDA2LmpwZWc.jpeg,https://api.discogs.com/releases/8170789,20,1: Intro 2: Weź się szanuj 3: Na zwolnionych obrotach 4: Pionki 5: Masowy odbiorca 6: Zły sen [skit] 7: Obudź się 8: Gwoździe 9: Żniwo 10: Księga wojny 11: Dużo gadasz 12: Robimy czystkę 13: Terror i strach 14: Booby trap 15: Liryczny wyzysk 16: Grube cuty 17: Kołkownica 18: Palmy generacje 19: Dobry beatbox gr 20: Outro
Arab,Na Fejmie,2013,Wielkie Joł,https://i.discogs.com/DuOhr8UsaZZks0VuyzBtcKxm5X5lB3DKI3mA7MlmG28/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTYzODk3/ODctMTU2MDkzODkz/Mi04MTYxLmpwZWc.jpeg,https://api.discogs.com/releases/6389787,24,1: Intro 2: Whatcha gonna do 3: Holler if ya hear me 4: Homeboyz 5: Still ballin 6: Do for love (wadz smoothed out remix) 7: I'm gettin money 8: Thug style 9: Fake ass bitches 10: Thug 4 life 11: Hennessey 12: Ready 4 whatever 13: Lie to kick it 14: This life i lead 15: One day at a time/dumpin' 16: Hold on be strong 17: Old school 18: Happy home 19: Baby don' cry 20: Me against the world 21: Fuck all y'all 22: Fuck em all 23: 16 on death row 24: I wonder if heaven got a ghetto (sir mich remix)
Various,CD Club Promo Only May 2011 Part 5,2011,"Nielegal (Konstruktor Self-released), Finest Sound Studio, Finest Sound Studio",https://i.discogs.com/q0YO5pBAAqYHNihXxnlQTMnLEzKajLNuxb7Io-6Tj6s/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyNDE1/MTUtMTMyMjQ4ODE5/My5qcGVn.jpeg,https://api.discogs.com/releases/3241515,15,"1: Intro 2: Wichry wojny 3: Miasto umarłych 4: Gdy umilkną działa 5: Rap jest w nas 6: Sekta militarystów 7: Tracę ciepło 8: Hipotermia 9: Mówią, że... 10: Little boy 11: Klasa 77-82 12: Upadek 13: Ostatni dzień 14: Wzniesiemy się do nieba 15: Little boy (remix)"
Green Team,Metamorfoza,2002,Nielegal (C.Z.A.R. Self-Released),https://i.discogs.com/p8sEfzup1k8eH-NixTmXDUmR0BWgViSxc_PmSuzrV94/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI5MzMz/MTQzLTE3MDM4MDIy/MjYtODk1MC5wbmc.jpeg,https://api.discogs.com/releases/29333143,19,1: Intro 2: Widok z okna 3: Co tam piszesz 4: Armie daje 5: Lee citohoki 6: Stój!!! 7: Szlip pierwszy? 8: Jak tu nie być 9: Cezetaer 10: Kyrieleison 11: Pozory hyla 12: Szlip drugi 13: To podoba się mi 14: Ciki ciki 15: Wywyższasz się ?! 16: Wolne c.z.a.r.y 17: Dziękuje b-bardzo 18: Ta płyta... 19: Outro
Nagłośnienie,Zły Obywatel,2017,Ghetto Music,https://i.discogs.com/ySyfy4i5Yb-WAJ5qgZAiF1L4lcHyGpQ30agX1jMlomU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEyMzIz/OTIxLTE3MDU3NDc5/OTktNTMwMi5qcGVn.jpeg,https://api.discogs.com/releases/12323921,15,1: Intro 2: Wieje wiatr 3: Dym w płucach mam gęsty 4: Duch 5: Sinusoida 6: Lilia 7: Escobar 8: Chico 9: Miasto grzechu 10: Chcą zmienić mnie 11: Dziewczyny z insta 12: Chcemy więcej 13: Skomplikowane 14: Dzieciak nie masz stylu 15: Outro
donGURALesko & Matheo,"Miłość, Szmaragd I Krokodyl",2018,Prosto,https://i.discogs.com/qSWwcu1CwapqmphhGtc6QlwnagoHGguxHLoBpIkoUTQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTExOTgw/OTM2LTE1MjU5NDYy/NTEtOTIwMS5qcGVn.jpeg,https://api.discogs.com/releases/11980936,14,1: Intro 2: Wielkie rzeczy 3: #krzysztofmajchrzak 4: Nie zapomnij nakarmić psa 5: Dobro walczy ze złem 6: Idealny 7: Młodzi poeci 8: Greenbox 9: Moc 10: Inny 11: Brix 12: Krótki kod 14: On mówił mi 15: Outro
Siwers,Powrót Z Drogi Donikąd,2020,DeNekstBest,https://i.discogs.com/N2-XDPEXfwJghnM141G2nuprKDdn2Es6Xu8A60jEzG4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI2MTI1/MDQ5LTE2NzY1Nzk1/NzEtNTMxNy5qcGVn.jpeg,https://api.discogs.com/releases/26125049,9,"1: Intro 2: Wiem 3: Road 4: Obiecaj 5: Pomiędzy 6: Powiedzmy, że jest git 7: Half-demon 8: Wyjebane jak rick 9: Demon eyes"
@tedef / @sirmichwj,#kurt_rolson,2013,Alkopoligamia,https://i.discogs.com/HrAiMXStQPFX-r4UZCAmMbEmFUXKUSNkaP2SEBgJCKA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTU1MzE5/OTItMTM5NTc4NjM5/OS0zNjYwLmpwZWc.jpeg,https://api.discogs.com/releases/5531992,39,"1: Intro 2: Wiem co zrobię 3: Day for night 4: Sold not told 5: Dany drumz gra funk 6: On, onsite 7: Cut chemist suite 8: Feel so west coast 9: Niggaz hit d pavement 10: Hurting 11: Black skinhead 12: Country shit (eemix) 13: Big pimpin' 14: Królowa balu 15: Tori black 16: Hello 17: Płynie w nas gorąca krew 18: Projekt jest w drodze 19: Drop 20: Jamboree 21: Where the hood at 22: W syren krzyku 23: Guilty pleasure 24: Reunited (remix) 25: Da joint 26: The appeal 27: Clique 28: Brown paper bag 29: All my grill 30: Luchini 31: Knockin' doorz down 32: Fenomenalnie 33: Ahoj 34: Scream on 'em 35: Gucci dough 36: Bubbilicious 37: Hyper paradise (flume remix) 38: You got to fight for your right (to party) 39: Are you gonna be my girl"
Baby Meelo,The Greatest Misses,2018,Nielegal,https://i.discogs.com/ekNIfpjej-j9aB2QJOb2JJqOB5NJK1fhLMjMjT6c0NY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEyNzA0/MjE2LTE1NDA4MjI4/NTItODc2OS5qcGVn.jpeg,https://api.discogs.com/releases/12704216,20,1: Intro 2: Wiem jak to jest 3: Mój głos 4: Żeby żyć 5: Warszawski dzień 6: Krasza - tak żyć chcę 7: Noc z życia rapera 8: Nie liczę godzin i lat 9: Mówiłem że to wyjdzie 10: Było a nie ma 11: Nic innego 12: Potencjał 13: Dope shit 14: Skit wujek 15: Z dnia na dzień 16: Cdn ... : Bonus tracks 17: International 18: Nawyk 19: Za ostatnie grosze
Ayamcamani,BLCK_THGS,2018,Nielegal,https://i.discogs.com/NjhOwk8kqtMis6E-1uN8pktDpmYkDCE7oJHPpvZjy4s/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0NTEw/MTYxLTE2MjAxMzM3/MjItNjgyNi5qcGVn.jpeg,https://api.discogs.com/releases/14510161,16,1: Intro 2: Wiem jak to jest 3: Mój głos 4: Żeby żyć 5: Warszawski dzień 6: Tak żyć chcę 7: Noc z życia rapera 8: Nie liczę godzin i lat 9: Mówiłem że to wyjdzie 10: Było a nie ma 11: Nic innego 12: Potencjał 13: Dope shit 14: Skit wujek 15: Z dnia na dzień 16: Cdn ...
THS Klika,Długopis Kartka,2008,Nielegal,https://i.discogs.com/lkie3yyz-Fpf-UIMPuzPg7vrgqly3hFXpxboebW-GFo/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTExMzQ2/NDA2LTE1MTQ2NTk4/MDktMjU0Ni5qcGVn.jpeg,https://api.discogs.com/releases/11346406,12,"1: Intro 2: Wiem o tym 3: Próbowałeś kiedykolwiek? 4: Wierność,braterstwo,równość,szacunek 5: Gra pozorów 6: Nie sugeruj się tym 7: Graffiti 8: Każdy chce więcej 9: To życie zaskakuje 10: Chwile z życiorysu 11: Co mnie wkurwia 12: Nic z tego"
Various,Road Hip Hop 2005,2005,Nielegal,https://i.discogs.com/JoZNPh96725ergNRegc9Qnx7znUOE1G9FaWk4su7XMU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0MTE1/NTEtMTYxNDQ0NDEx/NS04NjQ0LmpwZWc.jpeg,https://api.discogs.com/releases/1411551,24,"1: Intro 2: Wierze że 3: Cuts 4: Grzech za grzech 5: That's tough (little bit) 6: Rock star 7: Spalam to 8: Rap 9: Warriorz 10: W wyjątkowych okolicznościach 11: Part ii (remix) 12: E-l-e-p-h-a-n-t 13: Bez ciśnień 14: Ma benz 15: Get down 16: Rap 17: Kochana polsko 18: Nie bój się zmiany na lepsze 19: Tabu 20: Dla słuchaczy 21: Fix up, looks sharp 22: Cuts 23: Don't say nuthin 24: N.n.z."
Panjabi MC,The Album,2003,S.P. Records,https://i.discogs.com/lvcG7CQY_-1DTpA5pUMBX7XLrVro052j2eH7NHFjGCU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI4OTky/OTUtMTMwNjMyMTI5/Mi5qcGVn.jpeg,https://api.discogs.com/releases/2899295,13,1: Intro 2: Więcej powiesz 3: Płaczę 4: Opamiętaj się 5: Co pozostanie po mnie 6: Jak by to było ? 7: Refleksja 8: Marzenia 9: Pamiętam o tobie weroniko 10: Skit 11: Wspomnienia 12: Outro 13: Marzenia(remix)
Kafar,Panaceum,2013,Nielegal,,https://api.discogs.com/releases/30616738,7,1: Intro 2: Wioska cudów 3: Nie zapomnij 4: Wielu ojców sukcesu 5: Swoboda 6: Łajdak 7: Piedestał
Ewenement,Co Jest Nauczane,1999,"Bohema, Gigant Records",https://i.discogs.com/M32sME6zqNr922GzEzrwhGnYvzS-q9hyyZzEZNH0f58/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIzNzc5/MjQtMTcxNTY4Mzcw/Ny02NDAyLmpwZWc.jpeg,https://api.discogs.com/releases/2377924,19,1: Intro 2: Wita was 3: Przyjęło się 4: Hej stary 5: Impra-skit 6: Impra 7: Barwy życia 8: Połączenie 9: A.l.c.o. 10: Pieniądze-skit 11: Czego trzeba mi? 12: Przed laty 13: Jak ja to robię 14: Ściema 15: Pasztet 16: Czy pamiętasz? 17: 5 zł-skit 18: 5 zł 19: 1000
